105.164, 1999, Nov Average, Kenya, KEN
46.1816, 1999, Dec Average, Kenya, KEN
14.7556, 2000, Jan Average, Kenya, KEN
4.22166, 2000, Feb Average, Kenya, KEN
32.876, 2000, Mar Average, Kenya, KEN
68.5452, 2000, Apr Average, Kenya, KEN
52.9646, 2000, May Average, Kenya, KEN
37.8617, 2000, Jun Average, Kenya, KEN
18.5894, 2000, Jul Average, Kenya, KEN
32.591, 2000, Aug Average, Kenya, KEN
25.9999, 2000, Sep Average, Kenya, KEN
54.8905, 2000, Oct Average, Kenya, KEN
76.8925, 2000, Nov Average, Kenya, KEN
28.327, 2000, Dec Average, Kenya, KEN
73.4348, 2001, Jan Average, Kenya, KEN
9.14876, 2001, Feb Average, Kenya, KEN
60.4919, 2001, Mar Average, Kenya, KEN
102.772, 2001, Apr Average, Kenya, KEN
59.8898, 2001, May Average, Kenya, KEN
39.8834, 2001, Jun Average, Kenya, KEN
30.7087, 2001, Jul Average, Kenya, KEN
27.1292, 2001, Aug Average, Kenya, KEN
21.0991, 2001, Sep Average, Kenya, KEN
40.8778, 2001, Oct Average, Kenya, KEN
130.099, 2001, Nov Average, Kenya, KEN
26.9851, 2001, Dec Average, Kenya, KEN
33.6236, 2002, Jan Average, Kenya, KEN
48.709, 2002, Feb Average, Kenya, KEN
44.18, 2002, Mar Average, Kenya, KEN
179.977, 2002, Apr Average, Kenya, KEN
87.748, 2002, May Average, Kenya, KEN
19.0076, 2002, Jun Average, Kenya, KEN
18.8563, 2002, Jul Average, Kenya, KEN
26.1242, 2002, Aug Average, Kenya, KEN
41.4186, 2002, Sep Average, Kenya, KEN
82.289, 2002, Oct Average, Kenya, KEN
77.2296, 2002, Nov Average, Kenya, KEN
121.69, 2002, Dec Average, Kenya, KEN
10.7769, 2003, Jan Average, Kenya, KEN
4.79105, 2003, Feb Average, Kenya, KEN
44.4622, 2003, Mar Average, Kenya, KEN
194.147, 2003, Apr Average, Kenya, KEN
126.015, 2003, May Average, Kenya, KEN
29.297, 2003, Jun Average, Kenya, KEN
20.7714, 2003, Jul Average, Kenya, KEN
21.4966, 2003, Aug Average, Kenya, KEN
26.1649, 2003, Sep Average, Kenya, KEN
38.9502, 2003, Oct Average, Kenya, KEN
71.3184, 2003, Nov Average, Kenya, KEN
28.6336, 2003, Dec Average, Kenya, KEN
54.7009, 2004, Jan Average, Kenya, KEN
17.7408, 2004, Feb Average, Kenya, KEN
45.8558, 2004, Mar Average, Kenya, KEN
107.349, 2004, Apr Average, Kenya, KEN
50.3418, 2004, May Average, Kenya, KEN
25.4392, 2004, Jun Average, Kenya, KEN
15.2559, 2004, Jul Average, Kenya, KEN
17.5807, 2004, Aug Average, Kenya, KEN
23.9635, 2004, Sep Average, Kenya, KEN
75.8217, 2004, Oct Average, Kenya, KEN
77.5228, 2004, Nov Average, Kenya, KEN
41.0149, 2004, Dec Average, Kenya, KEN
19.1011, 2005, Jan Average, Kenya, KEN
13.6037, 2005, Feb Average, Kenya, KEN
49.6763, 2005, Mar Average, Kenya, KEN
57.2831, 2005, Apr Average, Kenya, KEN
83.5191, 2005, May Average, Kenya, KEN
20.1572, 2005, Jun Average, Kenya, KEN
19.2082, 2005, Jul Average, Kenya, KEN
24.0252, 2005, Aug Average, Kenya, KEN
18.9451, 2005, Sep Average, Kenya, KEN
64.2847, 2005, Oct Average, Kenya, KEN
46.147, 2005, Nov Average, Kenya, KEN
18.656, 2005, Dec Average, Kenya, KEN
22.1909, 2006, Jan Average, Kenya, KEN
22.2449, 2006, Feb Average, Kenya, KEN
82.786, 2006, Mar Average, Kenya, KEN
131.79, 2006, Apr Average, Kenya, KEN
83.3955, 2006, May Average, Kenya, KEN
25.9291, 2006, Jun Average, Kenya, KEN
26.0609, 2006, Jul Average, Kenya, KEN
44.2328, 2006, Aug Average, Kenya, KEN
49.3262, 2006, Sep Average, Kenya, KEN
94.12, 2006, Oct Average, Kenya, KEN
174.698, 2006, Nov Average, Kenya, KEN
79.3671, 2006, Dec Average, Kenya, KEN
34.3716, 2007, Jan Average, Kenya, KEN
25.0993, 2007, Feb Average, Kenya, KEN
50.4786, 2007, Mar Average, Kenya, KEN
105.91, 2007, Apr Average, Kenya, KEN
90.5702, 2007, May Average, Kenya, KEN
23.7514, 2007, Jun Average, Kenya, KEN
39.9548, 2007, Jul Average, Kenya, KEN
64.4247, 2007, Aug Average, Kenya, KEN
66.5627, 2007, Sep Average, Kenya, KEN
46.6673, 2007, Oct Average, Kenya, KEN
57.0503, 2007, Nov Average, Kenya, KEN
48.9737, 2007, Dec Average, Kenya, KEN
26.4445, 2008, Jan Average, Kenya, KEN
28.524, 2008, Feb Average, Kenya, KEN
121.991, 2008, Mar Average, Kenya, KEN
85.7628, 2008, Apr Average, Kenya, KEN
63.9306, 2008, May Average, Kenya, KEN
23.9265, 2008, Jun Average, Kenya, KEN
21.3722, 2008, Jul Average, Kenya, KEN
29.2983, 2008, Aug Average, Kenya, KEN
32.8981, 2008, Sep Average, Kenya, KEN
86.2573, 2008, Oct Average, Kenya, KEN
110.582, 2008, Nov Average, Kenya, KEN
13.715, 2008, Dec Average, Kenya, KEN
32.8746, 2009, Jan Average, Kenya, KEN
28.0516, 2009, Feb Average, Kenya, KEN
22.3291, 2009, Mar Average, Kenya, KEN
92.9484, 2009, Apr Average, Kenya, KEN
72.8358, 2009, May Average, Kenya, KEN
30.4692, 2009, Jun Average, Kenya, KEN
18.3059, 2009, Jul Average, Kenya, KEN
19.4447, 2009, Aug Average, Kenya, KEN
19.6691, 2009, Sep Average, Kenya, KEN
130.978, 2009, Oct Average, Kenya, KEN
77.4053, 2009, Nov Average, Kenya, KEN
89.9905, 2009, Dec Average, Kenya, KEN
46.9243, 2010, Jan Average, Kenya, KEN
44.5868, 2010, Feb Average, Kenya, KEN
96.3101, 2010, Mar Average, Kenya, KEN
109.239, 2010, Apr Average, Kenya, KEN
72.8616, 2010, May Average, Kenya, KEN
45.9529, 2010, Jun Average, Kenya, KEN
16.5458, 2010, Jul Average, Kenya, KEN
33.5338, 2010, Aug Average, Kenya, KEN
16.7171, 2010, Sep Average, Kenya, KEN
50.512, 2010, Oct Average, Kenya, KEN
59.7331, 2010, Nov Average, Kenya, KEN
42.677, 2010, Dec Average, Kenya, KEN
19.4906, 2011, Jan Average, Kenya, KEN
28.7876, 2011, Feb Average, Kenya, KEN
83.5573, 2011, Mar Average, Kenya, KEN
65.3496, 2011, Apr Average, Kenya, KEN
84.732, 2011, May Average, Kenya, KEN
27.0977, 2011, Jun Average, Kenya, KEN
18.9236, 2011, Jul Average, Kenya, KEN
23.6642, 2011, Aug Average, Kenya, KEN
35.2312, 2011, Sep Average, Kenya, KEN
93.8432, 2011, Oct Average, Kenya, KEN
113.547, 2011, Nov Average, Kenya, KEN
42.9499, 2011, Dec Average, Kenya, KEN
46.5721, 2012, Jan Average, Kenya, KEN
15.5346, 2012, Feb Average, Kenya, KEN
23.3394, 2012, Mar Average, Kenya, KEN
107.882, 2012, Apr Average, Kenya, KEN
95.6116, 2012, May Average, Kenya, KEN
38.07, 2012, Jun Average, Kenya, KEN
26.9273, 2012, Jul Average, Kenya, KEN
36.3185, 2012, Aug Average, Kenya, KEN
42.0646, 2012, Sep Average, Kenya, KEN
89.3439, 2012, Oct Average, Kenya, KEN
124.175, 2012, Nov Average, Kenya, KEN
110.374, 2012, Dec Average, Kenya, KEN
42.9715, 2013, Jan Average, Kenya, KEN
16.8768, 2013, Feb Average, Kenya, KEN
145.511, 2013, Mar Average, Kenya, KEN
152.402, 2013, Apr Average, Kenya, KEN
68.7326, 2013, May Average, Kenya, KEN
27.0903, 2013, Jun Average, Kenya, KEN
25.5887, 2013, Jul Average, Kenya, KEN
51.8061, 2013, Aug Average, Kenya, KEN
45.2457, 2013, Sep Average, Kenya, KEN
36.5215, 2013, Oct Average, Kenya, KEN
84.2852, 2013, Nov Average, Kenya, KEN
72.66, 2013, Dec Average, Kenya, KEN
20.1543, 2014, Jan Average, Kenya, KEN
34.7628, 2014, Feb Average, Kenya, KEN
60.4054, 2014, Mar Average, Kenya, KEN
61.9105, 2014, Apr Average, Kenya, KEN
66.4223, 2014, May Average, Kenya, KEN
43.8258, 2014, Jun Average, Kenya, KEN
27.0972, 2014, Jul Average, Kenya, KEN
36.4492, 2014, Aug Average, Kenya, KEN
47.0196, 2014, Sep Average, Kenya, KEN
63.8456, 2014, Oct Average, Kenya, KEN
102.131, 2014, Nov Average, Kenya, KEN
50.6548, 2014, Dec Average, Kenya, KEN
26.2482, 2015, Jan Average, Kenya, KEN
21.8238, 2015, Feb Average, Kenya, KEN
48.4594, 2015, Mar Average, Kenya, KEN
136.338, 2015, Apr Average, Kenya, KEN
101.457, 2015, May Average, Kenya, KEN
70.9284, 2015, Jun Average, Kenya, KEN
20.7931, 2015, Jul Average, Kenya, KEN
17.9734, 2015, Aug Average, Kenya, KEN
36.7493, 2015, Sep Average, Kenya, KEN
64.3615, 2015, Oct Average, Kenya, KEN
163.608, 2015, Nov Average, Kenya, KEN
63.2356, 2015, Dec Average, Kenya, KEN
56.7251, 2016, Jan Average, Kenya, KEN
18.22, 2016, Feb Average, Kenya, KEN
30.4865, 2016, Mar Average, Kenya, KEN
166.705, 2016, Apr Average, Kenya, KEN
70.6712, 2016, May Average, Kenya, KEN
34.905, 2016, Jun Average, Kenya, KEN
34.5489, 2016, Jul Average, Kenya, KEN
25.5342, 2016, Aug Average, Kenya, KEN
15.1428, 2016, Sep Average, Kenya, KEN
40.0055, 2016, Oct Average, Kenya, KEN
121.997, 2016, Nov Average, Kenya, KEN
100.261, 2016, Dec Average, Kenya, KEN
